car_id,car_type,color,year,km,average_price,transmission,body_type,days,price,sold
1866,Volvo_S40_2009,Orange,2009,18959111,196058,Automatic,Truck,36,222070,True
2396,Volvo_S40_2009,Red,2009,24607145,196058,Automatic,Truck,12,225492,True
2793,Volvo_S40_2009,White,2009,21140511,196058,Automatic,Truck,40,223473,True
3381,Volvo_S40_2009,Red,2009,21615617,196058,Automatic,Truck,3,219207,True
3955,Volvo_S40_2009,Red,2009,24548102,196058,Automatic,Truck,19,218366,True
4094,Volvo_S40_2009,Red,2009,24309789,196058,Automatic,Truck,3,212309,True
6387,Volvo_S40_2009,Blue,2009,15841695,196058,Automatic,Truck,1,210013,True
7963,Volvo_S40_2009,Black,2009,19796226,196058,Automatic,Truck,9,228500,False
8995,Volvo_S40_2009,White,2009,19083117,196058,Automatic,Truck,2,225758,True
15105,Volvo_S40_2009,Blue,2009,22550620,196058,Automatic,Truck,21,202519,True
15165,Volvo_S40_2009,Blue,2009,19010997,196058,Automatic,Truck,16,220281,True
16370,Volvo_S40_2009,Black,2009,20977273,196058,Automatic,Truck,2,219953,False
16390,Volvo_S40_2009,Red,2009,24787792,196058,Automatic,Truck,6,207796,True
16756,Volvo_S40_2009,White,2009,18051859,196058,Automatic,Truck,22,223276,True
16818,Volvo_S40_2009,Blue,2009,23790865,196058,Automatic,Truck,26,208841,True
387,Subaru_XV_2018,Red,2018,27239655,724321,Automatic,Sedan,3,755606,True
1461,Subaru_XV_2018,White,2018,28554093,724321,Automatic,Sedan,47,765746,True
4671,Subaru_XV_2018,Red,2018,28878215,724321,Automatic,Sedan,41,800328,True
4682,Subaru_XV_2018,Black,2018,24822513,724321,Automatic,Sedan,54,791225,True
6126,Subaru_XV_2018,Black,2018,29553501,724321,Automatic,Sedan,53,762434,True
7312,Subaru_XV_2018,Red,2018,34154030,724321,Automatic,Sedan,107,758810,True
8243,Subaru_XV_2018,White,2018,26800112,724321,Automatic,Sedan,42,785032,True
8840,Subaru_XV_2018,Red,2018,26589311,724321,Automatic,Sedan,23,851949,True
9531,Subaru_XV_2018,Black,2018,30307513,724321,Automatic,Sedan,53,844103,True
10226,Subaru_XV_2018,Red,2018,34502619,724321,Automatic,Sedan,63,792612,True
12244,Subaru_XV_2018,Black,2018,24956716,724321,Automatic,Sedan,44,751625,True
12333,Subaru_XV_2018,Black,2018,29925956,724321,Automatic,Sedan,10,752271,True
15384,Subaru_XV_2018,Red,2018,30095996,724321,Automatic,Sedan,17,756074,True
15403,Subaru_XV_2018,Black,2018,27960127,724321,Automatic,Sedan,50,835562,True
15612,Subaru_XV_2018,Red,2018,31263447,724321,Automatic,Sedan,34,833157,False
16207,Subaru_XV_2018,White,2018,30251020,724321,Automatic,Sedan,51,837792,True
18711,Subaru_XV_2018,Black,2018,25670398,724321,Automatic,Sedan,4,759990,True
19130,Subaru_XV_2018,Red,2018,24805227,724321,Automatic,Sedan,26,772809,True
726,Lincoln_MKS_2011,White,2011,11117008,154016,Automatic,Sedan,5,178773,False
1706,Lincoln_MKS_2011,White,2011,18039952,154016,Automatic,Sedan,28,156452,True
1789,Lincoln_MKS_2011,White,2011,14513568,154016,Automatic,Sedan,16,176097,False
2587,Lincoln_MKS_2011,White,2011,13182275,154016,Automatic,Sedan,18,166839,False
3062,Lincoln_MKS_2011,Red,2011,15770914,154016,Automatic,Sedan,21,163076,True
6371,Lincoln_MKS_2011,Red,2011,10052808,154016,Automatic,Sedan,14,166697,True
6551,Lincoln_MKS_2011,Black,2011,16322036,154016,Automatic,Sedan,3,180136,True
7443,Lincoln_MKS_2011,Blue,2011,15002748,154016,Automatic,Sedan,14,166349,True
9175,Lincoln_MKS_2011,Red,2011,14673902,154016,Automatic,Sedan,19,161639,True
12730,Lincoln_MKS_2011,Black,2011,13689590,154016,Automatic,Sedan,21,171694,True
13808,Lincoln_MKS_2011,White,2011,19422325,154016,Automatic,Sedan,6,176645,True
14084,Lincoln_MKS_2011,Blue,2011,13044403,154016,Automatic,Sedan,13,166544,True
15060,Lincoln_MKS_2011,Red,2011,12767437,154016,Automatic,Sedan,3,175870,True
17508,Lincoln_MKS_2011,Black,2011,10711627,154016,Automatic,Sedan,25,174602,True
18720,Lincoln_MKS_2011,Black,2011,10317260,154016,Automatic,Sedan,8,165897,True
19056,Lincoln_MKS_2011,Black,2011,17722723,154016,Automatic,Sedan,23,165407,True
19556,Lincoln_MKS_2011,Red,2011,12313554,154016,Automatic,Sedan,26,155590,True
392,Chevrolet_Corvette_2009,White,2009,18720551,794552,Automatic,Coupe,59,875471,False
2708,Chevrolet_Corvette_2009,Red,2009,21557137,794552,Automatic,Coupe,22,839829,True
3128,Chevrolet_Corvette_2009,White,2009,23629506,794552,Automatic,Coupe,21,851575,True
5577,Chevrolet_Corvette_2009,Red,2009,22955079,794552,Automatic,Coupe,31,876704,True
5722,Chevrolet_Corvette_2009,Red,2009,16363758,794552,Automatic,Coupe,35,926420,True
9988,Chevrolet_Corvette_2009,Blue,2009,23813541,794552,Automatic,Coupe,61,928135,True
12763,Chevrolet_Corvette_2009,White,2009,23633941,794552,Automatic,Coupe,7,840779,True
16842,Chevrolet_Corvette_2009,Red,2009,25270307,794552,Automatic,Coupe,3,856071,True
17123,Chevrolet_Corvette_2009,Blue,2009,19268171,794552,Automatic,Coupe,34,918879,True
18776,Chevrolet_Corvette_2009,Black,2009,19542550,794552,Automatic,Coupe,2,909637,True
395,BMW_X2_2019,Red,2019,29883846,353482,Automatic,Sedan,16,367382,True
468,BMW_X2_2019,Orange,2019,37122877,353482,Automatic,Sedan,48,367968,True
660,BMW_X2_2019,Blue,2019,35965180,353482,Automatic,Sedan,27,411793,False
2577,BMW_X2_2019,Orange,2019,34191746,353482,Automatic,Sedan,35,366618,True
2594,BMW_X2_2019,White,2019,32137375,353482,Automatic,Sedan,45,392984,True
7086,BMW_X2_2019,Black,2019,38035688,353482,Automatic,Sedan,56,412756,True
8687,BMW_X2_2019,White,2019,31823552,353482,Automatic,Sedan,17,372086,True
10129,BMW_X2_2019,White,2019,38132878,353482,Automatic,Sedan,11,378520,False
12915,BMW_X2_2019,Black,2019,34238133,353482,Automatic,Sedan,42,406572,False
14735,BMW_X2_2019,Red,2019,29881373,353482,Automatic,Sedan,15,414075,True
14799,BMW_X2_2019,Red,2019,38521917,353482,Automatic,Sedan,22,383782,True
15355,BMW_X2_2019,White,2019,33833632,353482,Automatic,Sedan,14,407817,False
15541,BMW_X2_2019,Red,2019,33149711,353482,Automatic,Sedan,38,403886,True
16996,BMW_X2_2019,Red,2019,33756921,353482,Automatic,Sedan,42,362070,True
17268,BMW_X2_2019,Red,2019,37429037,353482,Automatic,Sedan,16,374818,True
17728,BMW_X2_2019,Red,2019,38457536,353482,Automatic,Sedan,16,373246,False
19183,BMW_X2_2019,Blue,2019,36538141,353482,Automatic,Sedan,12,365784,True
447,Chevrolet_Express Van_2008,Orange,2008,12325016,139965,Automatic,Truck,8,164074,True
3932,Chevrolet_Express Van_2008,Black,2008,18677522,139965,Automatic,Truck,11,154998,True
4811,Chevrolet_Express Van_2008,White,2008,15761301,139965,Automatic,Truck,2,149507,False
5828,Chevrolet_Express Van_2008,Blue,2008,18574424,139965,Automatic,Truck,28,162668,True
6356,Chevrolet_Express Van_2008,Black,2008,14142069,139965,Automatic,Truck,23,155739,True
6854,Chevrolet_Express Van_2008,Black,2008,13701425,139965,Automatic,Truck,15,160289,False
15292,Chevrolet_Express Van_2008,Blue,2008,17703409,139965,Automatic,Truck,4,162538,True
15827,Chevrolet_Express Van_2008,Red,2008,21791353,139965,Automatic,Truck,17,140711,True
18437,Chevrolet_Express Van_2008,Black,2008,16843476,139965,Automatic,Truck,33,154844,True
19089,Chevrolet_Express Van_2008,Blue,2008,18663780,139965,Automatic,Truck,13,147094,True
456,Audi_A1 Sportback_2013,White,2013,33363867,837799,Manual,Sedan,36,940113,True
4895,Audi_A1 Sportback_2013,Black,2013,34220441,837799,Manual,Sedan,16,850993,False
6921,Audi_A1 Sportback_2013,Black,2013,34559816,837799,Manual,Sedan,58,938646,True
8062,Audi_A1 Sportback_2013,Orange,2013,28197179,837799,Manual,Sedan,49,924262,False
8103,Audi_A1 Sportback_2013,White,2013,28117495,837799,Manual,Sedan,4,882720,False
10649,Audi_A1 Sportback_2013,Black,2013,32374388,837799,Manual,Sedan,36,975995,True
11532,Audi_A1 Sportback_2013,Black,2013,25939318,837799,Manual,Sedan,34,914273,True
13912,Audi_A1 Sportback_2013,Blue,2013,27223361,837799,Manual,Sedan,9,964710,False
15280,Audi_A1 Sportback_2013,Black,2013,26258539,837799,Manual,Sedan,39,973699,True
15813,Audi_A1 Sportback_2013,Red,2013,33788354,837799,Manual,Sedan,22,894456,True
16406,Audi_A1 Sportback_2013,Blue,2013,31460926,837799,Manual,Sedan,31,918146,True
17640,Audi_A1 Sportback_2013,Black,2013,32423971,837799,Manual,Sedan,53,919868,True
18137,Audi_A1 Sportback_2013,Red,2013,28898893,837799,Manual,Sedan,42,894692,True
743,GMC_Yukon_2014,Blue,2014,23909024,159603,Automatic,Sedan,1,180460,True
3443,GMC_Yukon_2014,Blue,2014,19643516,159603,Automatic,Sedan,20,173209,True
3773,GMC_Yukon_2014,Black,2014,27524384,159603,Automatic,Sedan,13,182399,True
4968,GMC_Yukon_2014,Black,2014,28695857,159603,Automatic,Sedan,23,172903,True
7495,GMC_Yukon_2014,Black,2014,23441985,159603,Automatic,Sedan,1,184296,False
10765,GMC_Yukon_2014,Blue,2014,29112869,159603,Automatic,Sedan,21,184415,True
11638,GMC_Yukon_2014,Red,2014,27929296,159603,Automatic,Sedan,5,161510,False
13111,GMC_Yukon_2014,White,2014,28054162,159603,Automatic,Sedan,5,171299,True
13617,GMC_Yukon_2014,Blue,2014,28683131,159603,Automatic,Sedan,45,172995,False
16667,GMC_Yukon_2014,White,2014,22217379,159603,Automatic,Sedan,20,181799,True
17057,GMC_Yukon_2014,Black,2014,26850580,159603,Automatic,Sedan,18,173098,True
17732,GMC_Yukon_2014,Blue,2014,26652473,159603,Automatic,Sedan,8,162698,True
19710,GMC_Yukon_2014,White,2014,26839891,159603,Automatic,Sedan,25,175784,True
1146,Nissan_NP 300_2020,White,2020,20307845,161779,Automatic,Coupe,34,179879,True
2104,Nissan_NP 300_2020,Red,2020,21150702,161779,Automatic,Coupe,31,168356,True
2520,Nissan_NP 300_2020,Black,2020,21013680,161779,Automatic,Coupe,11,188531,True
7742,Nissan_NP 300_2020,Black,2020,25690368,161779,Automatic,Coupe,6,183218,False
8310,Nissan_NP 300_2020,Red,2020,20809104,161779,Automatic,Coupe,10,172024,True
10006,Nissan_NP 300_2020,Black,2020,19663013,161779,Automatic,Coupe,19,171718,True
11882,Nissan_NP 300_2020,Red,2020,16392637,161779,Automatic,Coupe,15,175478,True
12643,Nissan_NP 300_2020,Blue,2020,18418331,161779,Automatic,Coupe,24,161791,True
13404,Nissan_NP 300_2020,Black,2020,19125828,161779,Automatic,Coupe,17,163930,True
13607,Nissan_NP 300_2020,Black,2020,23590576,161779,Automatic,Coupe,19,184569,True
14060,Nissan_NP 300_2020,Black,2020,24016961,161779,Automatic,Coupe,10,184938,True
14733,Nissan_NP 300_2020,Red,2020,20801332,161779,Automatic,Coupe,7,174858,True
15729,Nissan_NP 300_2020,Red,2020,26060251,161779,Automatic,Coupe,28,175835,True
19649,Nissan_NP 300_2020,Blue,2020,21592637,161779,Automatic,Coupe,29,177490,True
628,Acura_MDX_2013,Red,2013,5247322,486286,Automatic,Sedan,17,505188,True
2031,Acura_MDX_2013,Red,2013,10912546,486286,Automatic,Sedan,12,499420,False
3106,Acura_MDX_2013,Black,2013,11851041,486286,Automatic,Sedan,23,569334,True
4919,Acura_MDX_2013,White,2013,9023342,486286,Automatic,Sedan,9,548066,True
5161,Acura_MDX_2013,White,2013,10077885,486286,Automatic,Sedan,10,550209,True
6881,Acura_MDX_2013,Blue,2013,12530602,486286,Automatic,Sedan,27,553759,True
7733,Acura_MDX_2013,White,2013,7099659,486286,Automatic,Sedan,5,551711,True
9418,Acura_MDX_2013,Red,2013,11060651,486286,Automatic,Sedan,1,494957,True
14362,Acura_MDX_2013,Blue,2013,13746925,486286,Automatic,Sedan,6,532858,True
15415,Acura_MDX_2013,Black,2013,12555764,486286,Automatic,Sedan,3,560700,True
15782,Acura_MDX_2013,Black,2013,7755918,486286,Automatic,Sedan,3,528425,True
16844,Acura_MDX_2013,Black,2013,12580826,486286,Automatic,Sedan,10,509338,True
4056,Honda_Ridgeline_2009,Black,2009,20625042,834681,Automatic,SUV,42,938504,True
9773,Honda_Ridgeline_2009,White,2009,21918950,834681,Automatic,SUV,12,850805,True
10404,Honda_Ridgeline_2009,White,2009,23673925,834681,Automatic,SUV,36,840514,True
12078,Honda_Ridgeline_2009,White,2009,27590675,834681,Automatic,SUV,40,876841,True
12399,Honda_Ridgeline_2009,Black,2009,24591187,834681,Automatic,SUV,55,850920,False
13042,Honda_Ridgeline_2009,Red,2009,26900279,834681,Automatic,SUV,53,944713,True
13538,Honda_Ridgeline_2009,White,2009,19375608,834681,Automatic,SUV,13,952900,True
15699,Honda_Ridgeline_2009,White,2009,26696394,834681,Automatic,SUV,26,946610,False
16393,Honda_Ridgeline_2009,Black,2009,19363779,834681,Automatic,SUV,15,863991,True
16542,Honda_Ridgeline_2009,White,2009,25792134,834681,Automatic,SUV,34,946214,True
18855,Honda_Ridgeline_2009,Black,2009,20392798,834681,Automatic,SUV,2,895906,True
19671,Honda_Ridgeline_2009,Red,2009,19584346,834681,Automatic,SUV,38,904527,True
19911,Honda_Ridgeline_2009,White,2009,25113281,834681,Automatic,SUV,8,856773,True
19929,Honda_Ridgeline_2009,Blue,2009,26629926,834681,Automatic,SUV,3,925644,True
405,Land Rover_LR2_2008,Red,2008,29700152,343723,Automatic,Sedan,6,389999,True
2404,Land Rover_LR2_2008,Red,2008,31416022,343723,Automatic,Sedan,14,366273,True
3453,Land Rover_LR2_2008,Blue,2008,33858811,343723,Automatic,Sedan,20,345941,True
3730,Land Rover_LR2_2008,White,2008,34303676,343723,Automatic,Sedan,4,387016,False
7310,Land Rover_LR2_2008,Black,2008,33836790,343723,Automatic,Sedan,35,370266,False
9251,Land Rover_LR2_2008,Black,2008,30179614,343723,Automatic,Sedan,27,360221,True
10151,Land Rover_LR2_2008,Black,2008,29532870,343723,Automatic,Sedan,38,347722,False
12139,Land Rover_LR2_2008,Black,2008,33806220,343723,Automatic,Sedan,57,376700,True
15115,Land Rover_LR2_2008,Orange,2008,35940097,343723,Automatic,Sedan,4,397976,True
16227,Land Rover_LR2_2008,Orange,2008,32033793,343723,Automatic,Sedan,38,367530,True
16348,Land Rover_LR2_2008,Black,2008,32885888,343723,Automatic,Sedan,43,359310,False
16815,Land Rover_LR2_2008,White,2008,34070851,343723,Automatic,Sedan,19,382922,True
19351,Land Rover_LR2_2008,Black,2008,31105739,343723,Automatic,Sedan,37,365294,True
1672,Nissan_Maxima_2012,Black,2012,17924388,177435,Automatic,Coupe,10,203681,False
4488,Nissan_Maxima_2012,White,2012,25132434,177435,Automatic,Coupe,8,180056,False
8377,Nissan_Maxima_2012,Black,2012,25073134,177435,Automatic,Coupe,22,195118,True
10256,Nissan_Maxima_2012,Blue,2012,26058381,177435,Automatic,Coupe,6,186674,True
10622,Nissan_Maxima_2012,White,2012,22622319,177435,Automatic,Coupe,61,179302,True
11586,Nissan_Maxima_2012,Red,2012,21573063,177435,Automatic,Coupe,2,200600,True
11969,Nissan_Maxima_2012,Black,2012,23366081,177435,Automatic,Coupe,16,189690,False
12154,Nissan_Maxima_2012,Blue,2012,26191924,177435,Automatic,Coupe,24,198359,True
13849,Nissan_Maxima_2012,Red,2012,17950870,177435,Automatic,Coupe,16,202043,True
14090,Nissan_Maxima_2012,Blue,2012,25130297,177435,Automatic,Coupe,31,186338,True
15097,Nissan_Maxima_2012,Blue,2012,21136171,177435,Automatic,Coupe,11,178335,True
15391,Nissan_Maxima_2012,Red,2012,21897803,177435,Automatic,Coupe,28,184148,True
15394,Nissan_Maxima_2012,Black,2012,19563634,177435,Automatic,Coupe,8,192762,True
17133,Nissan_Maxima_2012,Orange,2012,25497458,177435,Automatic,Coupe,18,187613,True
408,Cadillac_ATS_2013,Red,2013,13248758,166431,Automatic,Sedan,5,185060,True
4306,Cadillac_ATS_2013,Red,2013,13783115,166431,Automatic,Sedan,8,186046,True
5353,Cadillac_ATS_2013,Red,2013,10430823,166431,Automatic,Sedan,7,170159,True
6644,Cadillac_ATS_2013,Black,2013,12980105,166431,Automatic,Sedan,15,179039,True
8986,Cadillac_ATS_2013,Black,2013,6077893,166431,Automatic,Sedan,14,178271,True
10801,Cadillac_ATS_2013,White,2013,11751761,166431,Automatic,Sedan,1,186831,True
11167,Cadillac_ATS_2013,Black,2013,5840556,166431,Automatic,Sedan,15,187324,True
11202,Cadillac_ATS_2013,White,2013,9058400,166431,Automatic,Sedan,11,181248,True
11915,Cadillac_ATS_2013,White,2013,9574679,166431,Automatic,Sedan,9,184789,True
13566,Cadillac_ATS_2013,Blue,2013,11967367,166431,Automatic,Sedan,24,187431,True
15502,Cadillac_ATS_2013,White,2013,14078178,166431,Automatic,Sedan,2,170962,True
17750,Cadillac_ATS_2013,Black,2013,13146433,166431,Automatic,Sedan,4,175788,True
17781,Cadillac_ATS_2013,Blue,2013,5014686,166431,Automatic,Sedan,24,183491,True
17794,Cadillac_ATS_2013,Orange,2013,9807537,166431,Automatic,Sedan,3,196038,True
1711,Ford_Transit_2020,Blue,2020,36392882,441440,Automatic,Sedan,6,470468,True
2013,Ford_Transit_2020,Red,2020,29513807,441440,Automatic,Sedan,11,496091,True
2289,Ford_Transit_2020,Black,2020,26692105,441440,Automatic,Sedan,36,475259,False
5475,Ford_Transit_2020,White,2020,27627896,441440,Automatic,Sedan,2,518508,False
7550,Ford_Transit_2020,Red,2020,33229106,441440,Automatic,Sedan,20,471888,False
10334,Ford_Transit_2020,Red,2020,28044292,441440,Automatic,Sedan,6,451356,True
14302,Ford_Transit_2020,Red,2020,33805936,441440,Automatic,Sedan,19,515662,False
14591,Ford_Transit_2020,Black,2020,26811442,441440,Automatic,Sedan,2,517586,True
1418,Nissan_Frontier_2018,Black,2018,36923010,652988,Automatic,Sedan,19,717769,True
1651,Nissan_Frontier_2018,Black,2018,39341048,652988,Automatic,Sedan,32,683735,True
1681,Nissan_Frontier_2018,Black,2018,33110881,652988,Automatic,Sedan,45,712282,True
6058,Nissan_Frontier_2018,Blue,2018,31475154,652988,Automatic,Sedan,9,762421,False
6726,Nissan_Frontier_2018,White,2018,35893781,652988,Automatic,Sedan,24,758693,True
9748,Nissan_Frontier_2018,Black,2018,36531933,652988,Automatic,Sedan,2,684575,False
13915,Nissan_Frontier_2018,White,2018,33378278,652988,Automatic,Sedan,66,756399,True
14871,Nissan_Frontier_2018,Orange,2018,32182977,652988,Automatic,Sedan,8,761257,True
16044,Nissan_Frontier_2018,Black,2018,39456711,652988,Automatic,Sedan,42,678380,True
16715,Nissan_Frontier_2018,Black,2018,32610073,652988,Automatic,Sedan,31,679701,True
16789,Nissan_Frontier_2018,Black,2018,35784401,652988,Automatic,Sedan,7,759191,True
17164,Nissan_Frontier_2018,Black,2018,33957457,652988,Automatic,Sedan,12,716517,False
18108,Nissan_Frontier_2018,Black,2018,34868689,652988,Automatic,Sedan,62,741154,True
2127,Chevrolet_Silverado 1500 V6_2013,White,2013,14058566,695461,Automatic,Sedan,15,796319,True
3445,Chevrolet_Silverado 1500 V6_2013,Blue,2013,17376581,695461,Automatic,Sedan,28,704340,True
9248,Chevrolet_Silverado 1500 V6_2013,White,2013,14993243,695461,Automatic,Sedan,3,769565,True
11489,Chevrolet_Silverado 1500 V6_2013,Red,2013,19219922,695461,Automatic,Sedan,6,785630,True
12672,Chevrolet_Silverado 1500 V6_2013,Red,2013,23224150,695461,Automatic,Sedan,10,775422,True
13959,Chevrolet_Silverado 1500 V6_2013,Black,2013,17420072,695461,Automatic,Sedan,25,791554,True
16116,Chevrolet_Silverado 1500 V6_2013,White,2013,18989123,695461,Automatic,Sedan,1,763732,True
16635,Chevrolet_Silverado 1500 V6_2013,Black,2013,20748900,695461,Automatic,Sedan,28,786071,True
2624,Dodge_Nitro_2012,Red,2012,29808313,291085,Manual,Sedan,23,305437,True
5501,Dodge_Nitro_2012,Blue,2012,33381059,291085,Manual,Sedan,4,319439,False
6095,Dodge_Nitro_2012,White,2012,24228874,291085,Manual,Sedan,10,300008,True
11130,Dodge_Nitro_2012,Blue,2012,30401361,291085,Manual,Sedan,17,307568,True
12407,Dodge_Nitro_2012,Black,2012,28129037,291085,Manual,Sedan,6,341587,True
14359,Dodge_Nitro_2012,Red,2012,33504004,291085,Manual,Sedan,29,320577,False
16082,Dodge_Nitro_2012,Black,2012,25601454,291085,Manual,Sedan,17,320210,True
18526,Dodge_Nitro_2012,White,2012,27757113,291085,Manual,Sedan,5,341242,True
19081,Dodge_Nitro_2012,Red,2012,28268789,291085,Manual,Sedan,36,329622,True
19715,Dodge_Nitro_2012,Black,2012,31392167,291085,Manual,Sedan,4,324571,True
1005,Toyota_Tacoma_2021,Blue,2021,14658222,184311,Automatic,Sedan,16,194104,True
2130,Toyota_Tacoma_2021,White,2021,21921999,184311,Automatic,Sedan,7,206011,True
2280,Toyota_Tacoma_2021,Blue,2021,16091525,184311,Automatic,Sedan,23,194677,True
2705,Toyota_Tacoma_2021,Black,2021,14593653,184311,Automatic,Sedan,8,213401,True
5341,Toyota_Tacoma_2021,White,2021,20329896,184311,Automatic,Sedan,26,192717,False
10420,Toyota_Tacoma_2021,Red,2021,19077611,184311,Automatic,Sedan,9,196123,True
10643,Toyota_Tacoma_2021,Blue,2021,19237852,184311,Automatic,Sedan,10,195190,True
12134,Toyota_Tacoma_2021,Black,2021,24349824,184311,Automatic,Sedan,4,211727,True
12282,Toyota_Tacoma_2021,Black,2021,18606195,184311,Automatic,Sedan,18,207209,True
15670,Toyota_Tacoma_2021,Red,2021,21582878,184311,Automatic,Sedan,23,191344,True
16511,Toyota_Tacoma_2021,Black,2021,20998353,184311,Automatic,Sedan,8,202103,True
17144,Toyota_Tacoma_2021,Red,2021,22349386,184311,Automatic,Sedan,36,211420,True
19890,Toyota_Tacoma_2021,White,2021,21536350,184311,Automatic,Sedan,9,208284,True
3496,Lincoln_Mark LT_2010,White,2010,6860648,117277,Automatic,Sedan,21,135630,True
5309,Lincoln_Mark LT_2010,Black,2010,6740892,117277,Automatic,Sedan,5,135939,False
7414,Lincoln_Mark LT_2010,Blue,2010,5709177,117277,Automatic,Sedan,7,120686,True
8298,Lincoln_Mark LT_2010,Red,2010,9970138,117277,Automatic,Sedan,3,130263,True
11485,Lincoln_Mark LT_2010,White,2010,8251246,117277,Automatic,Sedan,3,120482,False
